,entity_lang,entity_txt,entity_ids,sitelinks
591,zh,京特·贝克施泰因,['Q44771'],[27]
592,zh,京都炸醬麵,['Q44737'],[12]
593,zh,人文主义,['Q46158'],[118]
594,zh,人文主義,['Q46158'],[118]
595,zh,人本主义,['Q46158'],[118]
596,zh,人权,['Q8458'],[191]
597,zh,人權,['Q8458'],[191]
598,zh,人熊,['Q36341'],[130]
599,zh,人类主义,['Q46158'],[118]
600,zh,人类疱疹病毒6,['Q6974'],[13]
601,zh,人类疱疹病毒6型,['Q6974'],[13]
602,zh,人类登陆火星任务,['Q51075'],[31]
603,zh,人類皰疹病毒六型,['Q6974'],[13]
604,zh,人類豬型流感,['Q36855'],[100]
605,zh,人類豬流感,['Q36855'],[100]
606,zh,什列斯威,['Q26167'],[41]
607,zh,仓鸮,['Q25317'],[99]
608,zh,代宗,['Q9753'],[24]
609,zh,代数理想,['Q44649'],[40]
610,zh,代謝,['Q1057'],[120]
611,zh,仰光,['Q37995'],[140]
612,zh,仰光市,['Q37995'],[140]
613,zh,伊万·巴甫洛夫,['Q42985'],[112]
614,zh,伊万·彼得罗维奇·巴甫洛夫,"['Q42985', 'Q42985']","[112, 112]"
615,zh,伊凡·巴甫洛夫,['Q42985'],[112]
616,zh,伊凡四世,['Q7996'],[111]
617,zh,伊凡四世·瓦西里耶维奇,['Q7996'],[111]
618,zh,伊利可汗,['Q29001'],[28]
619,zh,伊利諾伊語,['Q56523'],[14]
620,zh,伊利諾州,['Q1204'],[221]
621,zh,伊利诺伊州,['Q1204'],[221]
622,zh,伊娃·裴隆,['Q40933'],[101]
623,zh,伊娃·贝隆,['Q40933'],[101]
624,zh,伊拉·莱姆森,['Q49356'],[19]
625,zh,伊斯兰化之前的阿拉伯,['Q47855'],[29]
626,zh,伊斯帕諾-西扎,['Q29068'],[30]
627,zh,伊斯蘭化之前的阿拉伯,['Q47855'],[29]
628,zh,伊格纳齐·达申斯基,['Q14430'],[27]
629,zh,伊格那修·罗约拉,['Q44281'],[98]
630,zh,伊森語,['Q33417'],[23]
631,zh,伊玛目贾瓦德,['Q25088'],[37]
632,zh,伊瑟阔,['Q40251'],[44]
633,zh,伊维留瓦特语,['Q56438'],[10]
634,zh,伊莱亚斯·布迪诺,['Q51753'],[11]
635,zh,伊萨尔河畔莫斯堡,['Q31872'],[42]
636,zh,伊萬·巴甫洛夫,['Q42985'],[112]
637,zh,伊賴亞斯·保迪諾,['Q51753'],[11]
638,zh,伦敦杰克,['Q45765'],[136]
639,zh,伯克哈特,['Q39691'],[42]
640,zh,伯拉图,['Q859'],[277]
641,zh,伯拉圖,['Q859'],[277]
642,zh,伯格曼，i.,['Q7546'],[147]
643,zh,住宿,['Q27686'],[120]
644,zh,何塞·华金·普列托,['Q1330'],[25]
645,zh,佛朗西斯科·皮萨罗,['Q44741'],[87]
646,zh,佩利斯特足球俱樂部,['Q38124'],[31]
647,zh,使用界面,['Q47146'],[68]
648,zh,使用者介面,['Q47146'],[68]
649,zh,使用者界面,['Q47146'],[68]
650,zh,供壇背壁,['Q46686'],[33]
651,zh,依善話,['Q33417'],[23]
652,zh,依善語,['Q33417'],[23]
653,zh,依善语,['Q33417'],[23]
654,zh,依納爵,['Q44281'],[98]
655,zh,依納爵·羅耀拉,['Q44281'],[98]
656,zh,依纳爵,['Q44281'],[98]
657,zh,依靠妓女為生,['Q43437'],[38]
658,zh,侧柏,['Q33482'],[51]
659,zh,侧柏叶,['Q33482'],[51]
660,zh,俄古爾語,['Q36498'],[43]
661,zh,俄罗斯国立核研究大学,['Q56837'],[16]
662,zh,俄罗斯的共和国,['Q41162'],[81]
663,zh,俄罗斯的自治共和国,['Q41162'],[81]
664,zh,俄罗斯自治共和国,['Q41162'],[81]
665,zh,保罗·奥特莱,['Q1868'],[29]
666,zh,保羅·奧特勒,['Q1868'],[29]
667,zh,俠盜獵車手:罪恶伦敦1969,['Q19431'],[34]
668,zh,俠盜獵車手：倫敦1969,['Q19431'],[34]
669,zh,信行,['Q38960'],[13]
670,zh,修昔底德,['Q41683'],[125]
671,zh,修昔提底斯,['Q41683'],[125]
672,zh,修昔的底斯,['Q41683'],[125]
673,zh,修西得底斯,['Q41683'],[125]
674,zh,修西德底斯,['Q41683'],[125]
675,zh,倉鸮,['Q25317'],[99]
676,zh,個體經濟學,['Q39072'],[106]
677,zh,倚音,['Q4334'],[12]
678,zh,傑克·倫敦,['Q45765'],[136]
679,zh,傑克·天使,['Q3603'],[25]
680,zh,傑克·安傑爾,['Q3603'],[25]
681,zh,傑克·安吉,['Q3603'],[25]
682,zh,傑克·安奇,['Q3603'],[25]
683,zh,傑夫·丹尼爾,['Q53680'],[46]
684,zh,傑夫·伍德曼,['Q12253'],[36]
685,zh,傑米·塞克,['Q8289'],[11]
686,zh,傑米·塞爾柯克,['Q8289'],[11]
687,zh,傑米·賽克,['Q8289'],[11]
688,zh,傘,['Q41607'],[118]
689,zh,儿童节,['Q37081'],[79]
690,zh,兀兴腾,['Q23'],[235]
691,zh,兀興騰,['Q23'],[235]
692,zh,元天順帝,['Q8653'],[23]
693,zh,元天顺帝,['Q8653'],[23]
694,zh,元正,['Q37682'],[71]
695,zh,元泰定帝,['Q8560'],[23]
696,zh,元皇帝,['Q7392'],[21]
697,zh,元素周期表,['Q10693'],[216]
698,zh,元素週期表,['Q10693'],[216]
699,zh,光宗,['Q10065'],[36]
700,zh,光明市,['Q42066'],[37]
701,zh,光明市廳,['Q42066'],[37]
702,zh,光笔,['Q20139'],[39]
703,zh,光筆輸入設備,['Q20139'],[39]
704,zh,克劳德·德彪西,['Q4700'],[123]
705,zh,克劳狄·德布西,['Q4700'],[123]
706,zh,克勞伯·羅加,['Q55426'],[29]
707,zh,克勞德·德布西,['Q4700'],[123]
708,zh,克勞狄·德布西,['Q4700'],[123]
709,zh,"克尓凯郭尓,",['Q6512'],[161]
710,zh,克拉勒姆語,['Q33404'],[7]
711,zh,克拉勒姆语,['Q33404'],[7]
712,zh,克拉斯-扬·亨特拉尔,['Q26069'],[68]
713,zh,克欽語,['Q33332'],[27]
714,zh,克洛德·德彪西,['Q4700'],[123]
715,zh,克罗地亚语,['Q6654'],[194]
716,zh,克罗莎,['Q35305'],[12]
717,zh,克羅地亞語,['Q6654'],[194]
718,zh,克羅埃西亞語,['Q6654'],[194]
719,zh,克萊德·蘭格爾,['Q32816'],[27]
720,zh,克里克,['Q51705'],[41]
721,zh,克里克人 (印第安),['Q51705'],[41]
722,zh,克里克族,['Q51705'],[41]
723,zh,克里克族印第安人,['Q51705'],[41]
724,zh,克里米亞土耳其文,['Q33357'],[107]
725,zh,克里米亞土耳其語,['Q33357'],[107]
726,zh,克里米亞塔塔爾文,['Q33357'],[107]
727,zh,克里米亞塔塔爾語,['Q33357'],[107]
728,zh,克里米亞韃靼語,['Q33357'],[107]
729,zh,克雷·湯普森,['Q29342'],[47]
730,zh,克魯,['Q19587'],[36]
731,zh,克鲁足球俱乐部,['Q19587'],[36]
732,zh,兒童節,['Q37081'],[79]
733,zh,兔,['Q9394'],[130]
734,zh,兛,['Q11570'],[140]
735,zh,內卡河,['Q1673'],[74]
736,zh,內夫泰利·班尼特,['Q39318'],[83]
737,zh,內蒙,['Q41079'],[122]
738,zh,內蒙古,['Q41079'],[122]
739,zh,內蒙古自治區,['Q41079'],[122]
740,zh,內部告發者,['Q26102'],[59]
741,zh,內韋日斯河,['Q47096'],[15]
742,zh,內韋日斯籃球俱樂部,['Q47096'],[15]
743,zh,內韋日斯籃球隊,['Q47096'],[15]
744,zh,內高加索,['Q37736'],[78]
745,zh,全世界世界语者青年组织,['Q33489'],[27]
746,zh,全压管,['Q56218'],[43]
747,zh,全國廣播公司,['Q13974'],[83]
748,zh,全大赦,['Q44777'],[75]
749,zh,全球人口,['Q11188'],[77]
750,zh,八又二分之一,['Q12018'],[56]
751,zh,八担杏,['Q39918'],[2]
752,zh,八月二十三日,['Q2821'],[203]
753,zh,八月八日,['Q2780'],[205]
754,zh,八月十五日,['Q2774'],[207]
755,zh,八部半,['Q12018'],[56]
756,zh,八重山方言,['Q34203'],[25]
757,zh,八重山語,['Q34203'],[25]
758,zh,公主復仇記（1976年電影）,['Q25511'],[6]
759,zh,公元前8年,['Q39166'],[95]
760,zh,公斤,['Q11570'],[140]
761,zh,公有領域,['Q19652'],[102]
762,zh,公有领域,['Q19652'],[102]
763,zh,公民不服从,['Q47217'],[70]
764,zh,公民不服從,['Q47217'],[70]
765,zh,公民抗命,['Q47217'],[70]
766,zh,公民抵抗,['Q47217'],[70]
767,zh,公民的不服从,['Q47217'],[70]
768,zh,公牛狗,['Q38383'],[65]
769,zh,公用领域,['Q19652'],[102]
770,zh,公眾領域,['Q19652'],[102]
771,zh,公領域,['Q19652'],[102]
772,zh,六一儿童节,['Q37081'],[79]
773,zh,六一国际儿童节,['Q37081'],[79]
774,zh,六月二十三日,['Q2668'],[207]
775,zh,六月二十五日,['Q2662'],[208]
776,zh,六月五日,['Q2622'],[206]
777,zh,兰开斯特,['Q28260'],[119]
778,zh,兰纳,['Q44927'],[27]
779,zh,兰迪·奥顿,['Q44449'],[53]
780,zh,兰迪·布雷克,['Q48996'],[20]
781,zh,共产中国,['Q148'],[373]
782,zh,共享创意,['Q43449'],[95]
783,zh,共享創意,['Q43449'],[95]
784,zh,共依,['Q21109'],[26]
785,zh,共依附,['Q21109'],[26]
786,zh,共和,['Q7270'],[192]
787,zh,共和制,['Q7270'],[192]
788,zh,共和国,['Q7270'],[192]
789,zh,共和国-故乡党,['Q24482'],[9]
790,zh,共和國－故鄉,['Q24482'],[9]
791,zh,共有领域,['Q19652'],[102]
792,zh,共济会,['Q41726'],[104]
793,zh,共濟會,['Q41726'],[104]
794,zh,关切语,['Q35762'],[30]
795,zh,关汉卿,['Q28777'],[27]
796,zh,兴都教徒,['Q10090'],[36]
797,zh,内,['Q41079'],[122]
798,zh,内卡河,['Q1673'],[74]
799,zh,内蒙,['Q41079'],[122]
800,zh,内蒙古,['Q41079'],[122]
801,zh,内蒙古自治区,['Q41079'],[122]
802,zh,冈萨雷斯县,['Q26614'],[47]
803,zh,再见，奇普斯先生,['Q43228'],[30]
804,zh,写字间,['Q16503'],[638]
805,zh,冯·劳厄,['Q57067'],[85]
806,zh,冯本肯多夫,['Q25672'],[22]
807,zh,几率,['Q9492'],[124]
808,zh,凤阳,['Q44212'],[22]
809,zh,凤阳县,['Q44212'],[22]
810,zh,凯利蓝㹴,['Q38025'],[29]
811,zh,凯利蓝更,['Q38025'],[29]
812,zh,凯利蓝梗,['Q38025'],[29]
813,zh,凯文·史派西·福勒,['Q25144'],[92]
814,zh,凯文·斯貝西,['Q25144'],[92]
815,zh,凯瑟琳·泽塔-琼斯,['Q47664'],[94]
816,zh,凯瑟琳·泽塔琼斯,['Q47664'],[94]
817,zh,凱德·貝恩,['Q52374'],[5]
818,zh,凱瑟琳·麗塔-瓊斯,['Q47664'],[94]
819,zh,凱薩琳·麗塔瓊斯,['Q47664'],[94]
820,zh,分枝杉叶藻,['Q33115'],[32]
821,zh,刑事侦察学,['Q43504'],[40]
822,zh,列奧十三世,['Q43922'],[105]
823,zh,列巴斯基,['Q47516'],[56]
824,zh,列文虎克,['Q43522'],[98]
825,zh,列斯加,['Q34658'],[37]
826,zh,刘德华,['Q16766'],[40]
827,zh,刘欣,['Q7237'],[31]
828,zh,刘玄,['Q7262'],[26]
829,zh,刚果,['Q35930'],[78]
830,zh,刚毛猎狐犬,['Q39491'],[22]
831,zh,创作共享,['Q43449'],[95]
832,zh,创作共用,['Q43449'],[95]
833,zh,创造共用,['Q43449'],[95]
834,zh,初學者的全方位符式指令代碼,['Q42979'],[89]
835,zh,利奧十三世,['Q43922'],[105]
836,zh,利杜沃斯晨隊,['Q46942'],[27]
837,zh,利杜禾斯篮球俱乐部,['Q46942'],[27]
838,zh,利杜禾斯队篮球俱乐部,['Q46942'],[27]
839,zh,利杜禾斯隊籃球俱樂部,['Q46942'],[27]
840,zh,利特巴爾斯基,['Q47516'],[56]
841,zh,刪節號,['Q32518'],[69]
842,zh,别尔哥罗德,['Q3323'],[94]
843,zh,别尔哥罗德州,['Q3329'],[116]
844,zh,别尔哥罗德市,['Q3323'],[94]
845,zh,制造业,['Q55639'],[44]
846,zh,刺客任務,['Q19308'],[41]
847,zh,刺客任務系列,['Q19308'],[41]
848,zh,刺胞亞門,['Q25441'],[88]
849,zh,刺胞动物,['Q25441'],[88]
850,zh,刺胞動物門,['Q25441'],[88]
851,zh,前10世紀,['Q25425'],[82]
852,zh,前10世纪,['Q25425'],[82]
853,zh,前42年,['Q4201'],[92]
854,zh,前8年,['Q39166'],[95]
855,zh,前伊斯兰教时代,['Q47855'],[29]
856,zh,前約克公爵夫人莎拉,['Q55720'],[50]
857,zh,前阿拉伯伊斯兰教,['Q47855'],[29]
858,zh,前額,['Q41055'],[112]
859,zh,前额,['Q41055'],[112]
860,zh,剛果,['Q35930'],[78]
861,zh,剛毛獵狐㹴,['Q39491'],[22]
862,zh,創作共用,['Q43449'],[95]
863,zh,創意公用授權,['Q43449'],[95]
864,zh,創意共用,['Q43449'],[95]
865,zh,創用cc,['Q43449'],[95]
866,zh,創用cc授權,['Q43449'],[95]
867,zh,劇情片,['Q24869'],[36]
868,zh,劇情長片,['Q24869'],[36]
869,zh,劉弗陵,['Q7227'],[31]
870,zh,劉德華,['Q16766'],[40]
871,zh,劉欣,['Q7237'],[31]
872,zh,劉炟,['Q7277'],[26]
873,zh,劉玄,['Q7262'],[26]
874,zh,劉辯,['Q7301'],[25]
875,zh,力奇·佐維斯,['Q23517'],[58]
876,zh,力奇·佐维斯,['Q23517'],[58]
877,zh,加利西亚,['Q3908'],[153]
878,zh,加告茲語,['Q33457'],[89]
879,zh,加富根,['Q14428'],[50]
880,zh,加布里埃尔·冈兹莱兹·维德拉,['Q815'],[32]
881,zh,加布里埃尔·华伦海特,['Q57073'],[76]
882,zh,加态主机配置协议,['Q11166'],[57]
883,zh,加拉加斯,['Q1533'],[198]
884,zh,加拉塔沙雷,['Q43134'],[35]
885,zh,加拉塔沙雷體育會,['Q43134'],[35]
886,zh,加拉塔萨拉伊足球俱乐部,['Q43134'],[35]
887,zh,加拉塔萨雷,['Q43134'],[35]
888,zh,加拉塔萨雷体育俱乐部,['Q43134'],[35]
889,zh,加拉塔萨雷足球俱乐部,['Q43134'],[35]
890,zh,加拉塔薩雷,['Q43134'],[35]
891,zh,加描,['Q40393'],[22]
892,zh,加斯东·伊斯更斯,['Q14999'],[32]
893,zh,加斯東·艾斯肯斯,['Q14999'],[32]
894,zh,加斯頓·艾斯肯斯,['Q14999'],[32]
895,zh,加沙,['Q47492'],[95]
896,zh,加沙市,['Q47492'],[95]
897,zh,加薩,['Q47492'],[95]
898,zh,加那利群岛原住民语言,['Q35762'],[30]
899,zh,加里亞·那爾玻年西斯,['Q26897'],[47]
900,zh,加里西亚,['Q3908'],[153]
901,zh,动态主机分配协议,['Q11166'],[57]
902,zh,动态主机发现协议,['Q11166'],[57]
903,zh,动态主机设置协议,['Q11166'],[57]
904,zh,动态主机配置,['Q11166'],[57]
905,zh,动态主机配置协议,['Q11166'],[57]
906,zh,动画技术,['Q11425'],[126]
907,zh,努努坎县,['Q14481'],[15]
908,zh,努諾·馬尼切,['Q29339'],[43]
909,zh,努诺·马尼切,['Q29339'],[43]
910,zh,劳伦斯·奥利弗奖,['Q28470'],[27]
911,zh,劳厄,['Q57067'],[85]
912,zh,劳厄，m.von,['Q57067'],[85]
913,zh,勁爆美國職籃,['Q48854'],[19]
914,zh,勃庫斯洛·林達,['Q55366'],[20]
915,zh,勇士王子,['Q48209'],[18]
916,zh,勒哈佛爾,['Q42810'],[114]
917,zh,勒阿弗尔,['Q42810'],[114]
918,zh,動力變質岩,['Q47069'],[79]
919,zh,動態影像專家壓縮標準音頻層面3,['Q42591'],[76]
920,zh,動態影像專家壓縮標準音頻層面三,['Q42591'],[76]
921,zh,動畫,['Q11425'],[126]
922,zh,動畫技術,['Q11425'],[126]
923,zh,勞厄,['Q57067'],[85]
924,zh,勞布,['Q55705'],[22]
925,zh,勾魂懾魄,['Q18415'],[17]
926,zh,勾魂摄魄,['Q18415'],[17]
927,zh,勾魂攝魄,['Q18415'],[17]
928,zh,包哈坦部落,['Q49291'],[28]
929,zh,化学元素周期表,['Q10693'],[216]
930,zh,化學元素週期表,['Q10693'],[216]
931,zh,化學同位素,['Q25276'],[117]
932,zh,北京当局,['Q148'],[373]
933,zh,北伊薩克,['Q40251'],[44]
934,zh,北佛里斯蘭語,['Q28224'],[61]
935,zh,北区,"['Q50393', 'Q50396']","[13, 11]"
936,zh,北區,"['Q50393', 'Q50396']","[13, 11]"
937,zh,北卡罗来纳州州旗,['Q19379'],[25]
938,zh,北卡羅萊納州州旗,['Q19379'],[25]
939,zh,北卡羅萊納州的德罕,['Q49229'],[70]
940,zh,北大河州,['Q43255'],[107]
941,zh,北安恰尔邦,['Q1499'],[124]
942,zh,北安查尔邦,['Q1499'],[124]
943,zh,北安查爾邦,['Q1499'],[124]
944,zh,北弗里斯兰语,['Q28224'],[61]
945,zh,北弗里西语,['Q28224'],[61]
946,zh,北斎,['Q5586'],[156]
947,zh,北方联盟,['Q47750'],[58]
948,zh,北方聯盟,['Q47750'],[58]
949,zh,北方萨米语,['Q33947'],[79]
950,zh,北松鼠,['Q4388'],[105]
951,zh,北极熊,['Q33609'],[144]
952,zh,北極熊,['Q33609'],[144]
953,zh,北海日耳曼語,['Q30134'],[24]
954,zh,北美流感,['Q36855'],[100]
955,zh,北萨米语,['Q33947'],[79]
956,zh,北部省,['Q12661'],[97]
957,zh,北部超級聯賽,['Q18502'],[24]
958,zh,北部超級聯賽甲組聯賽,['Q18502'],[24]
959,zh,北里奥格兰德州,['Q43255'],[107]
960,zh,北里约格朗德,['Q43255'],[107]
961,zh,北阿坎德邦,['Q1499'],[124]
962,zh,北阿肯德邦,['Q1499'],[124]
963,zh,北高加索,['Q37736'],[78]
964,zh,医院,['Q16917'],[141]
965,zh,區域,['Q24698'],[35]
966,zh,區域變質岩,['Q47069'],[79]
967,zh,十一月,['Q125'],[279]
968,zh,十一月一日,['Q2997'],[214]
969,zh,十一月二十九日,['Q3016'],[212]
970,zh,十一月二十二日,['Q3025'],[212]
971,zh,十一月二十日,['Q3024'],[212]
972,zh,十一月十三日,['Q2984'],[213]
973,zh,十一月十六日,['Q3029'],[211]
974,zh,十万火急,['Q16491'],[44]
975,zh,十二月三十日,['Q2901'],[206]
976,zh,十二月二十七日,['Q2800'],[206]
977,zh,十二月二十二日,['Q2636'],[207]
978,zh,十二月八日,['Q2301'],[208]
979,zh,十八,['Q38712'],[110]
980,zh,十月二十八日,['Q2952'],[212]
981,zh,十月五日,['Q2930'],[213]
982,zh,十月六日,['Q2928'],[209]
983,zh,十月十一日,['Q2927'],[209]
984,zh,千克,['Q11570'],[140]
985,zh,千孔動物,['Q18960'],[104]
986,zh,午夜,['Q36402'],[76]
987,zh,半夜,['Q36402'],[76]
988,zh,半条命2:劫后余生,['Q18951'],[33]
989,zh,半条命2：第一章,['Q18951'],[33]
990,zh,卍,['Q45513'],[97]
991,zh,华仔,['Q16766'],[40]
992,zh,华伦海特,['Q57073'],[76]
993,zh,华生一家,['Q48777'],[20]
994,zh,华盛顿,['Q23'],[235]
995,zh,华金·普列托,['Q1330'],[25]
996,zh,卐,['Q45513'],[97]
997,zh,卒世童貞,['Q46953'],[23]
998,zh,卖淫,['Q36633'],[135]
999,zh,南下加利福尼亚州,['Q46508'],[96]
1000,zh,南下加利福尼亞,['Q46508'],[96]
1001,zh,南下加利福尼亞州,['Q46508'],[96]
1002,zh,南加利福尼亚大学,['Q4614'],[61]
1003,zh,南加大,['Q4614'],[61]
1004,zh,南加州大学,['Q4614'],[61]
1005,zh,南北大运河,['Q31347'],[64]
1006,zh,南卡罗来纳州州旗,['Q19373'],[25]
1007,zh,南卡羅萊納州州旗,['Q19373'],[25]
1008,zh,南方薩米語,['Q13293'],[56]
1009,zh,南欧紫荆,"['Q29488', 'Q29488']","[51, 51]"
1010,zh,南澳大利亚州,['Q35715'],[137]
1011,zh,南澳大利亞,['Q35715'],[137]
1012,zh,南澳大利亞州,['Q35715'],[137]
1013,zh,南澳大利亞省,['Q35715'],[137]
1014,zh,南澳州,['Q35715'],[137]
1015,zh,南澳洲,['Q35715'],[137]
1016,zh,南澳洲州,['Q35715'],[137]
1017,zh,南澳省,['Q35715'],[137]
1018,zh,南美共同体,['Q4230'],[70]
1019,zh,南美国家共同体,['Q4230'],[70]
1020,zh,南美洲国家共同体,['Q4230'],[70]
1021,zh,南美洲国家联盟,['Q4230'],[70]
1022,zh,南萨沃区,['Q5693'],[59]
1023,zh,南萨沃尼亚区,['Q5693'],[59]
1024,zh,南薩米語,['Q13293'],[56]
1025,zh,博尔戈塞西亚,['Q24901'],[54]
1026,zh,博尼·亚伊,['Q29196'],[62]
1027,zh,博德机场,['Q39164'],[22]
1028,zh,博德機場,['Q39164'],[22]
1029,zh,博杰普尔语,['Q33268'],[68]
1030,zh,博杰普爾語,['Q33268'],[68]
1031,zh,博爾戈塞西亞,['Q24901'],[54]
1032,zh,占士·賴恩基利安,['Q49618'],[9]
1033,zh,占士邦,['Q844'],[100]
1034,zh,占米·卡特,['Q23685'],[172]
1035,zh,卡南達語,['Q33673'],[118]
1036,zh,卡多雷地区多梅杰,['Q40145'],[48]
1037,zh,卡尔十四世·约翰,['Q52927'],[77]
1038,zh,卡巴,['Q40393'],[22]
1039,zh,卡德·班恩,['Q52374'],[5]
1040,zh,卡拉卡斯,['Q1533'],[198]
1041,zh,卡拉巴里语,['Q35697'],[10]
1042,zh,卡拉海,['Q33629'],[98]
1043,zh,卡拉維爾客機,['Q6503'],[36]
1044,zh,卡拉菲10b3 super b型客機,['Q6503'],[36]
1045,zh,卡斯-真·亨特拿,['Q26069'],[68]
1046,zh,卡斯基,['Q28436'],[31]
1047,zh,卡斯基縣,['Q28436'],[31]
1048,zh,卡普空,['Q14428'],[50]
1049,zh,卡為羅語,['Q56438'],[10]
1050,zh,卡特琳·伊巴古恩,['Q6348'],[34]
1051,zh,卡特琳·伊瓦尔根,['Q6348'],[34]
1052,zh,卡特琳·伊瓦尔根·梅娜,['Q6348'],[34]
1053,zh,卡盧薩人,['Q51782'],[13]
1054,zh,卡納塔克語,['Q33673'],[118]
1055,zh,卡納達克語,['Q33673'],[118]
1056,zh,卡纳尔语,['Q33673'],[118]
1057,zh,卡纳达语,['Q33673'],[118]
1058,zh,卡维拉语,['Q56438'],[10]
1059,zh,卡罗尔·格雷德,['Q26322'],[72]
1060,zh,卡萝尔·格雷德,['Q26322'],[72]
1061,zh,卡萨尔韦基奥-迪普利亚,['Q51904'],[48]
1062,zh,卡蘿·格萊德,['Q26322'],[72]
1063,zh,卡車,['Q43193'],[107]
1064,zh,卡迪夫城,['Q18662'],[65]
1065,zh,卡迪夫城足球俱乐部,['Q18662'],[65]
1066,zh,卡迪夫城足球會,['Q18662'],[65]
1067,zh,卡錄薩族,['Q51782'],[13]
1068,zh,卢奇亚诺·帕瓦罗蒂,['Q37615'],[111]
1069,zh,卢奇诺·维斯孔蒂,['Q13888'],[67]
1070,zh,卢恰诺·帕瓦罗蒂,['Q37615'],[111]
1071,zh,卢日策,['Q32530'],[60]
1072,zh,卢日采,['Q32530'],[60]
1073,zh,卢茨克,['Q7550'],[91]
1074,zh,卢萨蒂亚,['Q32530'],[60]
1075,zh,卢西亚诺·帕瓦罗蒂,['Q37615'],[111]
1076,zh,卢那察尔斯基,['Q18809'],[57]
1077,zh,卫斯理宗,['Q33203'],[69]
1078,zh,卫理公会,['Q33203'],[69]
1079,zh,卫理宗,['Q33203'],[69]
1080,zh,印加,['Q28573'],[117]
1081,zh,印加帝国,['Q28573'],[117]
1082,zh,印加帝國,['Q28573'],[117]
1083,zh,印加文明,['Q28573'],[117]
1084,zh,印加王國,['Q28573'],[117]
1085,zh,印卡帝国,['Q28573'],[117]
1086,zh,印度教信徒,['Q10090'],[36]
1087,zh,印度教徒,['Q10090'],[36]
1088,zh,印度教教徒,['Q10090'],[36]
1089,zh,印度爱经,['Q47228'],[96]
1090,zh,印第安納波利斯500,['Q8032'],[42]
1091,zh,印第安納波利斯500大賽,['Q8032'],[42]
1092,zh,卵細胞質內精子注射,['Q28700'],[23]
1093,zh,卷叶蛛科,['Q10049'],[27]
1094,zh,厄尔巴,['Q45328'],[90]
1095,zh,厄尔巴岛,['Q45328'],[90]
1096,zh,厄斯特,['Q44412'],[94]
1097,zh,厄爾巴島,['Q45328'],[90]
1098,zh,历法,['Q12132'],[185]
1099,zh,厘米-克-秒制,['Q26240'],[54]
1100,zh,厘米-克-秒系統,['Q26240'],[54]
1101,zh,原核,['Q19081'],[99]
1102,zh,原核生物,['Q19081'],[99]
1103,zh,原核生物域,['Q19081'],[99]
1104,zh,原核细胞,['Q19081'],[99]
1105,zh,厨闽县,['Q11141'],[14]
1106,zh,叉尾雨燕,['Q31866'],[39]
1107,zh,双壳纲,['Q25368'],[92]
1108,zh,双边理想,['Q44649'],[40]
1109,zh,受难节,['Q40317'],[109]
1110,zh,受難日,['Q40317'],[109]
1111,zh,变质岩,['Q47069'],[79]
1112,zh,口腔,['Q9635'],[164]
1113,zh,古伊萨,['Q19041'],[49]
1114,zh,古典圖皮語,['Q56944'],[20]
1115,zh,古利亚,['Q19038'],[68]
1116,zh,古利亞州,['Q19038'],[68]
1117,zh,古實語族,['Q33248'],[61]
1118,zh,古希腊神话,['Q34726'],[127]
1119,zh,古希臘神話,['Q34726'],[127]
1120,zh,古杜比語,['Q56944'],[20]
1121,zh,古爾沙,['Q19041'],[49]
1122,zh,古艾達,['Q19365'],[36]
1123,zh,古英文,['Q42365'],[101]
1124,zh,古英語,['Q42365'],[101]
1125,zh,叫雞,['Q36633'],[135]
1126,zh,召妓,['Q36633'],[135]
1127,zh,可信機率,['Q9492'],[124]
1128,zh,可可,['Q13261'],[66]
1129,zh,可擴展標記語言方案,['Q16342'],[28]
1130,zh,可移植操作系統接口,['Q14658'],[48]
1131,zh,可移植操作系统接口,['Q14658'],[48]
1132,zh,台湾交通大学,['Q43401'],[17]
1133,zh,台湾歌仔,['Q31918'],[12]
1134,zh,台灣喉鬚鮫,['Q31753'],[15]
1135,zh,台灣手語,['Q34019'],[14]
1136,zh,史太林格勒戰役,['Q38789'],[105]
1137,zh,史巴–摳,['Q54871'],[31]
1138,zh,史提夫·喬布斯,['Q19837'],[211]
1139,zh,史提夫·賈伯斯,['Q19837'],[211]
1140,zh,史提夫·賈布斯,['Q19837'],[211]
1141,zh,史提芬·乔布斯,['Q19837'],[211]
1142,zh,史提芬·喬布斯,['Q19837'],[211]
1143,zh,史蒂夫·乔布斯,['Q19837'],[211]
1144,zh,史蒂夫·賈伯斯,['Q19837'],[211]
1145,zh,史蒂夫乔布斯,['Q19837'],[211]
1146,zh,史蒂芬·傑拉爾德·布雷耶,['Q11124'],[39]
1147,zh,史蒂芬·布雷耶,['Q11124'],[39]
1148,zh,史蒂芬妮·左斯塔克,['Q45827'],[21]
1149,zh,史詩,['Q37484'],[103]
1150,zh,史詩詩歌,['Q37484'],[103]
1151,zh,史達林格勒攻防戰,['Q38789'],[105]
1152,zh,史達林格勒會戰,['Q38789'],[105]
1153,zh,史黛芬妮·史佐斯塔克,['Q45827'],[21]
1154,zh,史黛芬妮·紹姿塔克,['Q45827'],[21]
1155,zh,叶斯里卜,['Q35484'],[147]
1156,zh,叶蛛科,['Q10049'],[27]
1157,zh,司南,['Q34735'],[123]
1158,zh,司馬子長,['Q9372'],[132]
1159,zh,司馬睿,['Q7392'],[21]
1160,zh,司馬耽,['Q7396'],[18]
